organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Streptococcus suis,2024,05,34,41,75,45.33
Streptococcus suis,2024,06,42,34,76,55.26
Streptococcus suis,2024,07,30,41,71,42.25
Streptococcus suis,2024,08,34,28,62,54.84
Streptococcus suis,2024,09,27,25,52,51.92
Streptococcus suis,2024,10,29,23,52,55.77
Streptococcus suis,2024,11,22,13,35,62.86
Streptococcus suis,2024,12,18,19,37,48.65
"Streptococcus, beta-hemolytic not Group A,B,D",2015,01,1,6,7,14.29
"Streptococcus, beta-hemolytic not Group A,B,D",2015,02,0,5,5,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2015,03,0,10,10,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2015,04,1,4,5,20.0
"Streptococcus, beta-hemolytic not Group A,B,D",2015,05,1,9,10,10.0
"Streptococcus, beta-hemolytic not Group A,B,D",2015,06,3,13,16,18.75
"Streptococcus, beta-hemolytic not Group A,B,D",2015,07,1,13,14,7.14
"Streptococcus, beta-hemolytic not Group A,B,D",2015,08,0,6,6,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2015,09,1,10,11,9.09
"Streptococcus, beta-hemolytic not Group A,B,D",2015,10,1,7,8,12.5
"Streptococcus, beta-hemolytic not Group A,B,D",2015,11,0,7,7,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2015,12,1,9,10,10.0
"Streptococcus, beta-hemolytic not Group A,B,D",2016,01,1,25,26,3.85
"Streptococcus, beta-hemolytic not Group A,B,D",2016,02,2,25,27,7.41
"Streptococcus, beta-hemolytic not Group A,B,D",2016,03,4,33,37,10.81
"Streptococcus, beta-hemolytic not Group A,B,D",2016,04,3,18,21,14.29
"Streptococcus, beta-hemolytic not Group A,B,D",2016,05,2,25,27,7.41
"Streptococcus, beta-hemolytic not Group A,B,D",2016,06,1,29,30,3.33
"Streptococcus, beta-hemolytic not Group A,B,D",2016,07,0,21,21,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2016,08,1,36,37,2.7
"Streptococcus, beta-hemolytic not Group A,B,D",2016,09,1,21,22,4.55
"Streptococcus, beta-hemolytic not Group A,B,D",2016,10,2,36,38,5.26
"Streptococcus, beta-hemolytic not Group A,B,D",2016,11,5,22,27,18.52
"Streptococcus, beta-hemolytic not Group A,B,D",2016,12,1,31,32,3.12
"Streptococcus, beta-hemolytic not Group A,B,D",2017,01,6,63,69,8.7
"Streptococcus, beta-hemolytic not Group A,B,D",2017,02,9,46,55,16.36
"Streptococcus, beta-hemolytic not Group A,B,D",2017,03,0,54,54,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2017,04,3,67,70,4.29
"Streptococcus, beta-hemolytic not Group A,B,D",2017,05,9,58,67,13.43
"Streptococcus, beta-hemolytic not Group A,B,D",2017,06,11,94,105,10.48
"Streptococcus, beta-hemolytic not Group A,B,D",2017,07,5,77,82,6.1
"Streptococcus, beta-hemolytic not Group A,B,D",2017,08,4,60,64,6.25
"Streptococcus, beta-hemolytic not Group A,B,D",2017,09,6,55,61,9.84
"Streptococcus, beta-hemolytic not Group A,B,D",2017,10,4,65,69,5.8
"Streptococcus, beta-hemolytic not Group A,B,D",2017,11,4,53,57,7.02
"Streptococcus, beta-hemolytic not Group A,B,D",2017,12,2,62,64,3.12
"Streptococcus, beta-hemolytic not Group A,B,D",2018,01,2,36,38,5.26
"Streptococcus, beta-hemolytic not Group A,B,D",2018,02,0,39,39,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2018,03,1,40,41,2.44
"Streptococcus, beta-hemolytic not Group A,B,D",2018,04,2,36,38,5.26
"Streptococcus, beta-hemolytic not Group A,B,D",2018,05,2,49,51,3.92
"Streptococcus, beta-hemolytic not Group A,B,D",2018,06,4,53,57,7.02
"Streptococcus, beta-hemolytic not Group A,B,D",2018,07,0,52,52,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2018,08,7,45,52,13.46
"Streptococcus, beta-hemolytic not Group A,B,D",2018,09,5,34,39,12.82
"Streptococcus, beta-hemolytic not Group A,B,D",2018,10,2,40,42,4.76
"Streptococcus, beta-hemolytic not Group A,B,D",2018,11,1,44,45,2.22
"Streptococcus, beta-hemolytic not Group A,B,D",2018,12,0,37,37,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2019,01,4,71,75,5.33
"Streptococcus, beta-hemolytic not Group A,B,D",2019,02,5,49,54,9.26
"Streptococcus, beta-hemolytic not Group A,B,D",2019,03,5,50,55,9.09
"Streptococcus, beta-hemolytic not Group A,B,D",2019,04,6,47,53,11.32
"Streptococcus, beta-hemolytic not Group A,B,D",2019,05,5,56,61,8.2
"Streptococcus, beta-hemolytic not Group A,B,D",2019,06,5,65,70,7.14
"Streptococcus, beta-hemolytic not Group A,B,D",2019,07,7,63,70,10.0
"Streptococcus, beta-hemolytic not Group A,B,D",2019,08,1,55,56,1.79
"Streptococcus, beta-hemolytic not Group A,B,D",2019,09,2,49,51,3.92
"Streptococcus, beta-hemolytic not Group A,B,D",2019,10,3,39,42,7.14
"Streptococcus, beta-hemolytic not Group A,B,D",2019,11,2,30,32,6.25
"Streptococcus, beta-hemolytic not Group A,B,D",2019,12,4,33,37,10.81
"Streptococcus, beta-hemolytic not Group A,B,D",2020,01,12,69,81,14.81
"Streptococcus, beta-hemolytic not Group A,B,D",2020,02,3,36,39,7.69
"Streptococcus, beta-hemolytic not Group A,B,D",2020,03,3,40,43,6.98
"Streptococcus, beta-hemolytic not Group A,B,D",2020,04,5,24,29,17.24
"Streptococcus, beta-hemolytic not Group A,B,D",2020,05,3,40,43,6.98
"Streptococcus, beta-hemolytic not Group A,B,D",2020,06,7,45,52,13.46
"Streptococcus, beta-hemolytic not Group A,B,D",2020,07,5,61,66,7.58
"Streptococcus, beta-hemolytic not Group A,B,D",2020,08,8,52,60,13.33
"Streptococcus, beta-hemolytic not Group A,B,D",2020,09,11,55,66,16.67
"Streptococcus, beta-hemolytic not Group A,B,D",2020,10,6,55,61,9.84
"Streptococcus, beta-hemolytic not Group A,B,D",2020,11,3,48,51,5.88
"Streptococcus, beta-hemolytic not Group A,B,D",2020,12,0,36,36,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2021,01,4,58,62,6.45
"Streptococcus, beta-hemolytic not Group A,B,D",2021,02,7,38,45,15.56
"Streptococcus, beta-hemolytic not Group A,B,D",2021,03,1,41,42,2.38
"Streptococcus, beta-hemolytic not Group A,B,D",2021,04,4,45,49,8.16
"Streptococcus, beta-hemolytic not Group A,B,D",2021,05,2,29,31,6.45
"Streptococcus, beta-hemolytic not Group A,B,D",2021,06,10,60,70,14.29
"Streptococcus, beta-hemolytic not Group A,B,D",2021,07,2,41,43,4.65
"Streptococcus, beta-hemolytic not Group A,B,D",2021,08,2,25,27,7.41
"Streptococcus, beta-hemolytic not Group A,B,D",2021,09,4,46,50,8.0
"Streptococcus, beta-hemolytic not Group A,B,D",2021,10,2,39,41,4.88
"Streptococcus, beta-hemolytic not Group A,B,D",2021,11,5,37,42,11.9
"Streptococcus, beta-hemolytic not Group A,B,D",2021,12,4,39,43,9.3
"Streptococcus, beta-hemolytic not Group A,B,D",2022,01,1,26,27,3.7
"Streptococcus, beta-hemolytic not Group A,B,D",2022,02,4,32,36,11.11
"Streptococcus, beta-hemolytic not Group A,B,D",2022,03,7,43,50,14.0
"Streptococcus, beta-hemolytic not Group A,B,D",2022,04,5,43,48,10.42
"Streptococcus, beta-hemolytic not Group A,B,D",2022,05,6,45,51,11.76
"Streptococcus, beta-hemolytic not Group A,B,D",2022,06,10,57,67,14.93
"Streptococcus, beta-hemolytic not Group A,B,D",2022,07,0,24,24,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2022,08,5,29,34,14.71
"Streptococcus, beta-hemolytic not Group A,B,D",2022,09,1,34,35,2.86
"Streptococcus, beta-hemolytic not Group A,B,D",2022,10,1,32,33,3.03
"Streptococcus, beta-hemolytic not Group A,B,D",2022,11,0,17,17,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2022,12,1,23,24,4.17
"Streptococcus, beta-hemolytic not Group A,B,D",2023,01,0,58,58,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2023,02,6,47,53,11.32
"Streptococcus, beta-hemolytic not Group A,B,D",2023,03,4,56,60,6.67
"Streptococcus, beta-hemolytic not Group A,B,D",2023,04,9,55,64,14.06
"Streptococcus, beta-hemolytic not Group A,B,D",2023,05,7,63,70,10.0
"Streptococcus, beta-hemolytic not Group A,B,D",2023,06,4,79,83,4.82
"Streptococcus, beta-hemolytic not Group A,B,D",2023,07,7,66,73,9.59
"Streptococcus, beta-hemolytic not Group A,B,D",2023,08,3,69,72,4.17
"Streptococcus, beta-hemolytic not Group A,B,D",2023,09,3,57,60,5.0
"Streptococcus, beta-hemolytic not Group A,B,D",2023,10,3,45,48,6.25
"Streptococcus, beta-hemolytic not Group A,B,D",2023,11,2,40,42,4.76
"Streptococcus, beta-hemolytic not Group A,B,D",2023,12,0,42,42,0.0
"Streptococcus, beta-hemolytic not Group A,B,D",2024,01,5,47,52,9.62
"Streptococcus, beta-hemolytic not Group A,B,D",2024,02,7,41,48,14.58
"Streptococcus, beta-hemolytic not Group A,B,D",2024,03,9,39,48,18.75
"Streptococcus, beta-hemolytic not Group A,B,D",2024,04,6,69,75,8.0
"Streptococcus, beta-hemolytic not Group A,B,D",2024,05,2,50,52,3.85
"Streptococcus, beta-hemolytic not Group A,B,D",2024,06,4,73,77,5.19
"Streptococcus, beta-hemolytic not Group A,B,D",2024,07,4,65,69,5.8
"Streptococcus, beta-hemolytic not Group A,B,D",2024,08,6,45,51,11.76
"Streptococcus, beta-hemolytic not Group A,B,D",2024,09,6,45,51,11.76
"Streptococcus, beta-hemolytic not Group A,B,D",2024,10,3,50,53,5.66
"Streptococcus, beta-hemolytic not Group A,B,D",2024,11,8,44,52,15.38
"Streptococcus, beta-hemolytic not Group A,B,D",2024,12,3,54,57,5.26
Streptococcuss spp. Viridans Group,2015,01,10,50,60,16.67
Streptococcuss spp. Viridans Group,2015,02,9,41,50,18.0
Streptococcuss spp. Viridans Group,2015,03,2,43,45,4.44
Streptococcuss spp. Viridans Group,2015,04,7,59,66,10.61
Streptococcuss spp. Viridans Group,2015,05,6,48,54,11.11
Streptococcuss spp. Viridans Group,2015,06,2,76,78,2.56
Streptococcuss spp. Viridans Group,2015,07,6,29,35,17.14
Streptococcuss spp. Viridans Group,2015,08,12,38,50,24.0
Streptococcuss spp. Viridans Group,2015,09,2,36,38,5.26
Streptococcuss spp. Viridans Group,2015,10,12,55,67,17.91
Streptococcuss spp. Viridans Group,2015,11,2,29,31,6.45
Streptococcuss spp. Viridans Group,2015,12,7,42,49,14.29
Streptococcuss spp. Viridans Group,2016,01,12,80,92,13.04
Streptococcuss spp. Viridans Group,2016,02,12,84,96,12.5
Streptococcuss spp. Viridans Group,2016,03,15,87,102,14.71
Streptococcuss spp. Viridans Group,2016,04,15,92,107,14.02
Streptococcuss spp. Viridans Group,2016,05,11,77,88,12.5
Streptococcuss spp. Viridans Group,2016,06,14,63,77,18.18
Streptococcuss spp. Viridans Group,2016,07,13,54,67,19.4
Streptococcuss spp. Viridans Group,2016,08,9,79,88,10.23
Streptococcuss spp. Viridans Group,2016,09,16,71,87,18.39
Streptococcuss spp. Viridans Group,2016,10,9,81,90,10.0
Streptococcuss spp. Viridans Group,2016,11,18,79,97,18.56
Streptococcuss spp. Viridans Group,2016,12,12,65,77,15.58
Streptococcuss spp. Viridans Group,2017,01,18,112,130,13.85
Streptococcuss spp. Viridans Group,2017,02,21,107,128,16.41
Streptococcuss spp. Viridans Group,2017,03,19,123,142,13.38
Streptococcuss spp. Viridans Group,2017,04,27,148,175,15.43
Streptococcuss spp. Viridans Group,2017,05,14,135,149,9.4
Streptococcuss spp. Viridans Group,2017,06,27,115,142,19.01
Streptococcuss spp. Viridans Group,2017,07,26,88,114,22.81
Streptococcuss spp. Viridans Group,2017,08,34,118,152,22.37
Streptococcuss spp. Viridans Group,2017,09,31,130,161,19.25
Streptococcuss spp. Viridans Group,2017,10,19,121,140,13.57
Streptococcuss spp. Viridans Group,2017,11,27,97,124,21.77
Streptococcuss spp. Viridans Group,2017,12,19,127,146,13.01
Streptococcuss spp. Viridans Group,2018,01,24,129,153,15.69
Streptococcuss spp. Viridans Group,2018,02,30,134,164,18.29
Streptococcuss spp. Viridans Group,2018,03,36,134,170,21.18
Streptococcuss spp. Viridans Group,2018,04,33,138,171,19.3
Streptococcuss spp. Viridans Group,2018,05,36,139,175,20.57
Streptococcuss spp. Viridans Group,2018,06,23,112,135,17.04
Streptococcuss spp. Viridans Group,2018,07,37,116,153,24.18
Streptococcuss spp. Viridans Group,2018,08,27,143,170,15.88
Streptococcuss spp. Viridans Group,2018,09,31,155,186,16.67
Streptococcuss spp. Viridans Group,2018,10,26,133,159,16.35
Streptococcuss spp. Viridans Group,2018,11,24,110,134,17.91
Streptococcuss spp. Viridans Group,2018,12,27,98,125,21.6
Streptococcuss spp. Viridans Group,2019,01,46,189,235,19.57
Streptococcuss spp. Viridans Group,2019,02,34,163,197,17.26
Streptococcuss spp. Viridans Group,2019,03,41,164,205,20.0
Streptococcuss spp. Viridans Group,2019,04,30,153,183,16.39
Streptococcuss spp. Viridans Group,2019,05,21,156,177,11.86
Streptococcuss spp. Viridans Group,2019,06,28,158,186,15.05
Streptococcuss spp. Viridans Group,2019,07,35,132,167,20.96
Streptococcuss spp. Viridans Group,2019,08,18,137,155,11.61
Streptococcuss spp. Viridans Group,2019,09,23,152,175,13.14
Streptococcuss spp. Viridans Group,2019,10,27,153,180,15.0
Streptococcuss spp. Viridans Group,2019,11,16,126,142,11.27
Streptococcuss spp. Viridans Group,2019,12,29,103,132,21.97
Streptococcuss spp. Viridans Group,2020,01,44,137,181,24.31
Streptococcuss spp. Viridans Group,2020,02,31,115,146,21.23
Streptococcuss spp. Viridans Group,2020,03,29,114,143,20.28
Streptococcuss spp. Viridans Group,2020,04,28,92,120,23.33
Streptococcuss spp. Viridans Group,2020,05,32,144,176,18.18
Streptococcuss spp. Viridans Group,2020,06,34,138,172,19.77
Streptococcuss spp. Viridans Group,2020,07,33,140,173,19.08
Streptococcuss spp. Viridans Group,2020,08,37,147,184,20.11
Streptococcuss spp. Viridans Group,2020,09,43,133,176,24.43
Streptococcuss spp. Viridans Group,2020,10,28,137,165,16.97
Streptococcuss spp. Viridans Group,2020,11,41,114,155,26.45
Streptococcuss spp. Viridans Group,2020,12,35,131,166,21.08
Streptococcuss spp. Viridans Group,2021,01,24,149,173,13.87
Streptococcuss spp. Viridans Group,2021,02,30,146,176,17.05
Streptococcuss spp. Viridans Group,2021,03,41,164,205,20.0
Streptococcuss spp. Viridans Group,2021,04,52,126,178,29.21
Streptococcuss spp. Viridans Group,2021,05,38,161,199,19.1
Streptococcuss spp. Viridans Group,2021,06,50,145,195,25.64
Streptococcuss spp. Viridans Group,2021,07,38,112,150,25.33
Streptococcuss spp. Viridans Group,2021,08,37,115,152,24.34
Streptococcuss spp. Viridans Group,2021,09,30,113,143,20.98
Streptococcuss spp. Viridans Group,2021,10,37,108,145,25.52
Streptococcuss spp. Viridans Group,2021,11,32,113,145,22.07
Streptococcuss spp. Viridans Group,2021,12,40,123,163,24.54
Streptococcuss spp. Viridans Group,2022,01,43,118,161,26.71
Streptococcuss spp. Viridans Group,2022,02,24,134,158,15.19
Streptococcuss spp. Viridans Group,2022,03,19,121,140,13.57
Streptococcuss spp. Viridans Group,2022,04,39,123,162,24.07
Streptococcuss spp. Viridans Group,2022,05,48,109,157,30.57
Streptococcuss spp. Viridans Group,2022,06,63,139,202,31.19
Streptococcuss spp. Viridans Group,2022,07,27,89,116,23.28
Streptococcuss spp. Viridans Group,2022,08,16,76,92,17.39
Streptococcuss spp. Viridans Group,2022,09,17,98,115,14.78
Streptococcuss spp. Viridans Group,2022,10,16,70,86,18.6
Streptococcuss spp. Viridans Group,2022,11,11,94,105,10.48
Streptococcuss spp. Viridans Group,2022,12,19,75,94,20.21
Streptococcuss spp. Viridans Group,2023,01,40,120,160,25.0
Streptococcuss spp. Viridans Group,2023,02,40,139,179,22.35
Streptococcuss spp. Viridans Group,2023,03,59,194,253,23.32
Streptococcuss spp. Viridans Group,2023,04,40,171,211,18.96
Streptococcuss spp. Viridans Group,2023,05,51,138,189,26.98
Streptococcuss spp. Viridans Group,2023,06,43,146,189,22.75
Streptococcuss spp. Viridans Group,2023,07,49,144,193,25.39
Streptococcuss spp. Viridans Group,2023,08,51,151,202,25.25
Streptococcuss spp. Viridans Group,2023,09,53,120,173,30.64
Streptococcuss spp. Viridans Group,2023,10,43,140,183,23.5
Streptococcuss spp. Viridans Group,2023,11,46,141,187,24.6
Streptococcuss spp. Viridans Group,2023,12,66,129,195,33.85
Streptococcuss spp. Viridans Group,2024,01,54,152,206,26.21
Streptococcuss spp. Viridans Group,2024,02,52,150,202,25.74
Streptococcuss spp. Viridans Group,2024,03,50,139,189,26.46
Streptococcuss spp. Viridans Group,2024,04,57,150,207,27.54
Streptococcuss spp. Viridans Group,2024,05,62,144,206,30.1
Streptococcuss spp. Viridans Group,2024,06,53,159,212,25.0
Streptococcuss spp. Viridans Group,2024,07,75,126,201,37.31
Streptococcuss spp. Viridans Group,2024,08,58,116,174,33.33
Streptococcuss spp. Viridans Group,2024,09,73,146,219,33.33
Streptococcuss spp. Viridans Group,2024,10,82,142,224,36.61
Streptococcuss spp. Viridans Group,2024,11,60,151,211,28.44
Streptococcuss spp. Viridans Group,2024,12,56,132,188,29.79
Vibrio cholerae ,2016,07,0,1,1,0.0
Vibrio cholerae ,2016,08,0,1,1,0.0
Vibrio cholerae ,2017,04,0,1,1,0.0
Vibrio cholerae ,2019,07,0,1,1,0.0
Vibrio cholerae ,2020,10,0,1,1,0.0
Vibrio cholerae ,2021,07,0,2,2,0.0
Vibrio cholerae ,2021,09,0,1,1,0.0
Vibrio cholerae ,2023,06,0,2,2,0.0
Vibrio cholerae ,2024,05,0,1,1,0.0
Vibrio cholerae ,2024,10,0,1,1,0.0
Vibrio cholerae O1,2015,06,0,2,2,0.0
Vibrio cholerae O1,2016,01,0,28,28,0.0
Vibrio cholerae O1,2016,07,0,2,2,0.0
Vibrio cholerae O1,2017,03,0,1,1,0.0
Vibrio cholerae O1,2017,04,0,1,1,0.0
Vibrio cholerae O1,2017,05,0,2,2,0.0
Vibrio cholerae O1,2017,09,0,1,1,0.0
Vibrio cholerae O1,2017,11,0,1,1,0.0
Vibrio cholerae O1,2017,12,0,1,1,0.0
Vibrio cholerae O1,2018,10,0,1,1,0.0
Vibrio cholerae O1,2019,02,0,1,1,0.0
Vibrio cholerae O1,2019,03,0,2,2,0.0
Vibrio cholerae O1,2019,04,0,3,3,0.0
Vibrio cholerae O1,2019,08,0,1,1,0.0
Vibrio cholerae O1,2019,09,0,1,1,0.0
Vibrio cholerae O1,2019,10,0,1,1,0.0
Vibrio cholerae O1,2020,02,0,1,1,0.0
Vibrio cholerae O1,2020,03,0,1,1,0.0
Vibrio cholerae O1,2020,04,0,1,1,0.0
Vibrio cholerae O1,2020,05,0,1,1,0.0
Vibrio cholerae O1,2020,08,0,3,3,0.0
Vibrio cholerae O1,2020,11,0,1,1,0.0
Vibrio cholerae O1,2020,12,0,1,1,0.0
Vibrio cholerae O1,2021,03,0,1,1,0.0
Vibrio cholerae O1,2021,05,1,0,1,100.0
Vibrio cholerae O1,2021,09,1,0,1,100.0
Vibrio cholerae O1,2021,12,0,1,1,0.0
Vibrio cholerae O1,2022,05,0,2,2,0.0
Vibrio cholerae O1,2022,06,1,1,2,50.0
Vibrio cholerae O1,2022,07,0,1,1,0.0
Vibrio cholerae O1,2022,08,0,1,1,0.0
Vibrio cholerae O1,2022,12,0,1,1,0.0
Vibrio cholerae O1,2023,01,0,2,2,0.0
Vibrio cholerae O1,2023,04,0,1,1,0.0
Vibrio cholerae O1,2023,05,0,1,1,0.0
Vibrio cholerae O1,2023,09,0,1,1,0.0
Vibrio cholerae O1,2024,02,0,1,1,0.0
Vibrio cholerae O1,2024,07,1,0,1,100.0
Vibrio cholerae O1,2024,09,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2015,03,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2015,05,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2015,06,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2015,08,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2015,09,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2015,10,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2015,11,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2016,01,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2016,02,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2016,03,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2016,04,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2016,05,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2016,06,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2016,07,0,5,5,0.0
"Vibrio cholerae non O1, non O139",2016,08,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2016,09,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2016,10,1,5,6,16.67
"Vibrio cholerae non O1, non O139",2016,12,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2017,01,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2017,02,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2017,03,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2017,04,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2017,05,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2017,06,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2017,07,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2017,08,0,5,5,0.0
"Vibrio cholerae non O1, non O139",2017,10,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2017,11,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2017,12,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2018,02,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2018,03,0,7,7,0.0
"Vibrio cholerae non O1, non O139",2018,04,0,5,5,0.0
"Vibrio cholerae non O1, non O139",2018,05,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2018,06,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2018,07,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2018,08,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2018,09,1,0,1,100.0
"Vibrio cholerae non O1, non O139",2018,10,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2018,11,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2018,12,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2019,01,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2019,03,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2019,04,0,5,5,0.0
"Vibrio cholerae non O1, non O139",2019,05,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2019,06,2,8,10,20.0
"Vibrio cholerae non O1, non O139",2019,07,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2019,08,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2019,09,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2019,10,0,6,6,0.0
"Vibrio cholerae non O1, non O139",2019,11,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2019,12,1,5,6,16.67
"Vibrio cholerae non O1, non O139",2020,01,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2020,02,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2020,03,0,1,1,0.0
"Vibrio cholerae non O1, non O139",2020,04,0,3,3,0.0
"Vibrio cholerae non O1, non O139",2020,05,0,2,2,0.0
"Vibrio cholerae non O1, non O139",2020,06,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2020,07,0,5,5,0.0
"Vibrio cholerae non O1, non O139",2020,08,0,10,10,0.0
"Vibrio cholerae non O1, non O139",2020,09,1,7,8,12.5
"Vibrio cholerae non O1, non O139",2020,10,0,5,5,0.0
"Vibrio cholerae non O1, non O139",2020,11,0,4,4,0.0
"Vibrio cholerae non O1, non O139",2020,12,0,2,2,0.0
